,name,qid,measure,value
68839,Advanced BM25,81864,ndcg_cut.100,0.0
57464,Advanced BM25,81934,map,0.6586
57465,Advanced BM25,81934,recip_rank,1.0
57466,Advanced BM25,81934,P.5,0.6
57467,Advanced BM25,81934,P.10,0.4
57468,Advanced BM25,81934,P.100,0.06
57469,Advanced BM25,81934,ndcg_cut.5,0.588
57470,Advanced BM25,81934,ndcg_cut.10,0.6065
57471,Advanced BM25,81934,ndcg_cut.100,0.7597
57584,Advanced BM25,81972,map,0.4935
57585,Advanced BM25,81972,recip_rank,1.0
57586,Advanced BM25,81972,P.5,0.6
57587,Advanced BM25,81972,P.10,0.6
57588,Advanced BM25,81972,P.100,0.07
57589,Advanced BM25,81972,ndcg_cut.5,0.4126
57590,Advanced BM25,81972,ndcg_cut.10,0.5231
57591,Advanced BM25,81972,ndcg_cut.100,0.5736
57624,Advanced BM25,81999,map,0.0586
57625,Advanced BM25,81999,recip_rank,0.125
57626,Advanced BM25,81999,P.5,0.0
57627,Advanced BM25,81999,P.10,0.1
57628,Advanced BM25,81999,P.100,0.03
57629,Advanced BM25,81999,ndcg_cut.5,0.0
57630,Advanced BM25,81999,ndcg_cut.10,0.1378
57631,Advanced BM25,81999,ndcg_cut.100,0.26
57632,Advanced BM25,82003,map,0.6784
57633,Advanced BM25,82003,recip_rank,1.0
57634,Advanced BM25,82003,P.5,0.8
57635,Advanced BM25,82003,P.10,0.4
57636,Advanced BM25,82003,P.100,0.05
57637,Advanced BM25,82003,ndcg_cut.5,0.7133
57638,Advanced BM25,82003,ndcg_cut.10,0.6666
57639,Advanced BM25,82003,ndcg_cut.100,0.6964
57760,Advanced BM25,82054,map,0.082
57761,Advanced BM25,82054,recip_rank,0.5
57762,Advanced BM25,82054,P.5,0.2
57763,Advanced BM25,82054,P.10,0.1
57764,Advanced BM25,82054,P.100,0.03
57765,Advanced BM25,82054,ndcg_cut.5,0.107
57766,Advanced BM25,82054,ndcg_cut.10,0.0909
57767,Advanced BM25,82054,ndcg_cut.100,0.1859
57888,Advanced BM25,82110,map,0.0354
57889,Advanced BM25,82110,recip_rank,0.3333
57890,Advanced BM25,82110,P.5,0.2
57891,Advanced BM25,82110,P.10,0.1
57892,Advanced BM25,82110,P.100,0.02
57893,Advanced BM25,82110,ndcg_cut.5,0.1696
57894,Advanced BM25,82110,ndcg_cut.10,0.1274
57895,Advanced BM25,82110,ndcg_cut.100,0.1661
57480,Advanced BM25,8212,map,0.0417
57481,Advanced BM25,8212,recip_rank,0.1667
57482,Advanced BM25,8212,P.5,0.0
57483,Advanced BM25,8212,P.10,0.1
57484,Advanced BM25,8212,P.100,0.01
57485,Advanced BM25,8212,ndcg_cut.5,0.0
57486,Advanced BM25,8212,ndcg_cut.10,0.1
57487,Advanced BM25,8212,ndcg_cut.100,0.1
57536,Advanced BM25,8223,map,0.2401
57537,Advanced BM25,8223,recip_rank,1.0
57538,Advanced BM25,8223,P.5,0.4
57539,Advanced BM25,8223,P.10,0.3
57540,Advanced BM25,8223,P.100,0.06
57541,Advanced BM25,8223,ndcg_cut.5,0.5531
57542,Advanced BM25,8223,ndcg_cut.10,0.4623
57543,Advanced BM25,8223,ndcg_cut.100,0.5591
57544,Advanced BM25,8226,map,0.0667
57545,Advanced BM25,8226,recip_rank,0.3333
57546,Advanced BM25,8226,P.5,0.2
57547,Advanced BM25,8226,P.10,0.1
57548,Advanced BM25,8226,P.100,0.01
57549,Advanced BM25,8226,ndcg_cut.5,0.2184
57550,Advanced BM25,8226,ndcg_cut.10,0.2184
57551,Advanced BM25,8226,ndcg_cut.100,0.2184
57696,Advanced BM25,8302,map,0.8788
57697,Advanced BM25,8302,recip_rank,1.0
57698,Advanced BM25,8302,P.5,1.0
57699,Advanced BM25,8302,P.10,0.5
57700,Advanced BM25,8302,P.100,0.06
57701,Advanced BM25,8302,ndcg_cut.5,0.9864
57702,Advanced BM25,8302,ndcg_cut.10,0.9217
57703,Advanced BM25,8302,ndcg_cut.100,0.9624
59368,Advanced BM25,83219,map,0.0294
59369,Advanced BM25,83219,recip_rank,0.1111
59370,Advanced BM25,83219,P.5,0.0
59371,Advanced BM25,83219,P.10,0.1
59372,Advanced BM25,83219,P.100,0.02
59373,Advanced BM25,83219,ndcg_cut.5,0.0
59374,Advanced BM25,83219,ndcg_cut.10,0.0657
59375,Advanced BM25,83219,ndcg_cut.100,0.1406
59384,Advanced BM25,83234,map,0.1428
59385,Advanced BM25,83234,recip_rank,0.0769
59386,Advanced BM25,83234,P.5,0.0
59387,Advanced BM25,83234,P.10,0.0
59388,Advanced BM25,83234,P.100,0.06
59389,Advanced BM25,83234,ndcg_cut.5,0.0
59390,Advanced BM25,83234,ndcg_cut.10,0.0
59391,Advanced BM25,83234,ndcg_cut.100,0.3545
57784,Advanced BM25,8330,map,0.3065
57785,Advanced BM25,8330,recip_rank,1.0
57786,Advanced BM25,8330,P.5,0.4
57787,Advanced BM25,8330,P.10,0.2
57788,Advanced BM25,8330,P.100,0.03
57789,Advanced BM25,8330,ndcg_cut.5,0.5633
57790,Advanced BM25,8330,ndcg_cut.10,0.5633
57791,Advanced BM25,8330,ndcg_cut.100,0.5934
59536,Advanced BM25,83354,map,0.8
59537,Advanced BM25,83354,recip_rank,1.0
59538,Advanced BM25,83354,P.5,0.8
59539,Advanced BM25,83354,P.10,0.4
59540,Advanced BM25,83354,P.100,0.04
59541,Advanced BM25,83354,ndcg_cut.5,0.8063
59542,Advanced BM25,83354,ndcg_cut.10,0.8063
59543,Advanced BM25,83354,ndcg_cut.100,0.8063
59552,Advanced BM25,83357,map,0.7308
59553,Advanced BM25,83357,recip_rank,1.0
59554,Advanced BM25,83357,P.5,1.0
59555,Advanced BM25,83357,P.10,0.9
59556,Advanced BM25,83357,P.100,0.13
59557,Advanced BM25,83357,ndcg_cut.5,0.8614
59558,Advanced BM25,83357,ndcg_cut.10,0.8097
59559,Advanced BM25,83357,ndcg_cut.100,0.8279
57792,Advanced BM25,8336,map,0.2
57793,Advanced BM25,8336,recip_rank,1.0
57794,Advanced BM25,8336,P.5,0.2
57795,Advanced BM25,8336,P.10,0.1
57796,Advanced BM25,8336,P.100,0.01
57797,Advanced BM25,8336,ndcg_cut.5,0.1969
57798,Advanced BM25,8336,ndcg_cut.10,0.1969
57799,Advanced BM25,8336,ndcg_cut.100,0.1969
59680,Advanced BM25,83466,map,0.004
59681,Advanced BM25,83466,recip_rank,0.0161
59682,Advanced BM25,83466,P.5,0.0
59683,Advanced BM25,83466,P.10,0.0
59684,Advanced BM25,83466,P.100,0.01
59685,Advanced BM25,83466,ndcg_cut.5,0.0
59686,Advanced BM25,83466,ndcg_cut.10,0.0
59687,Advanced BM25,83466,ndcg_cut.100,0.047
59776,Advanced BM25,83525,map,0.0
59777,Advanced BM25,83525,recip_rank,0.0
59778,Advanced BM25,83525,P.5,0.0
59779,Advanced BM25,83525,P.10,0.0
59780,Advanced BM25,83525,P.100,0.0
59781,Advanced BM25,83525,ndcg_cut.5,0.0
59782,Advanced BM25,83525,ndcg_cut.10,0.0
59783,Advanced BM25,83525,ndcg_cut.100,0.0
60152,Advanced BM25,83759,map,0.2567
60153,Advanced BM25,83759,recip_rank,1.0
60154,Advanced BM25,83759,P.5,0.2
60155,Advanced BM25,83759,P.10,0.1
60156,Advanced BM25,83759,P.100,0.02
60157,Advanced BM25,83759,ndcg_cut.5,0.2385
60158,Advanced BM25,83759,ndcg_cut.10,0.2385
60159,Advanced BM25,83759,ndcg_cut.100,0.3149
60384,Advanced BM25,83932,map,0.875
60385,Advanced BM25,83932,recip_rank,1.0
60386,Advanced BM25,83932,P.5,1.0
60387,Advanced BM25,83932,P.10,0.7
60388,Advanced BM25,83932,P.100,0.07
60389,Advanced BM25,83932,ndcg_cut.5,0.7467
60390,Advanced BM25,83932,ndcg_cut.10,0.8063
60391,Advanced BM25,83932,ndcg_cut.100,0.8063
60680,Advanced BM25,84161,map,0.0078
60681,Advanced BM25,84161,recip_rank,0.0111
60682,Advanced BM25,84161,P.5,0.0
60683,Advanced BM25,84161,P.10,0.0
60684,Advanced BM25,84161,P.100,0.02
60685,Advanced BM25,84161,ndcg_cut.5,0.0
60686,Advanced BM25,84161,ndcg_cut.10,0.0
60687,Advanced BM25,84161,ndcg_cut.100,0.1275
60920,Advanced BM25,84316,map,0.2143
60921,Advanced BM25,84316,recip_rank,1.0
60922,Advanced BM25,84316,P.5,0.2
60923,Advanced BM25,84316,P.10,0.1
60924,Advanced BM25,84316,P.100,0.02
60925,Advanced BM25,84316,ndcg_cut.5,0.2184
60926,Advanced BM25,84316,ndcg_cut.10,0.2184
60927,Advanced BM25,84316,ndcg_cut.100,0.3083
61000,Advanced BM25,84400,map,0.0809
61001,Advanced BM25,84400,recip_rank,0.1429
61002,Advanced BM25,84400,P.5,0.0
61003,Advanced BM25,84400,P.10,0.1
61004,Advanced BM25,84400,P.100,0.04
61005,Advanced BM25,84400,ndcg_cut.5,0.0
61006,Advanced BM25,84400,ndcg_cut.10,0.0656
61007,Advanced BM25,84400,ndcg_cut.100,0.3006
61288,Advanced BM25,84583,map,0.0477
61289,Advanced BM25,84583,recip_rank,0.2
61290,Advanced BM25,84583,P.5,0.2
61291,Advanced BM25,84583,P.10,0.1
61292,Advanced BM25,84583,P.100,0.02
61293,Advanced BM25,84583,ndcg_cut.5,0.196
61294,Advanced BM25,84583,ndcg_cut.10,0.196
61295,Advanced BM25,84583,ndcg_cut.100,0.2402
58000,Advanced BM25,8481,map,0.25
58001,Advanced BM25,8481,recip_rank,1.0
58002,Advanced BM25,8481,P.5,0.2
58003,Advanced BM25,8481,P.10,0.1
58004,Advanced BM25,8481,P.100,0.01
58005,Advanced BM25,8481,ndcg_cut.5,0.4262
58006,Advanced BM25,8481,ndcg_cut.10,0.4262
58007,Advanced BM25,8481,ndcg_cut.100,0.4262
61648,Advanced BM25,84854,map,0.0
61649,Advanced BM25,84854,recip_rank,0.0
61650,Advanced BM25,84854,P.5,0.0
61651,Advanced BM25,84854,P.10,0.0
61652,Advanced BM25,84854,P.100,0.0
61653,Advanced BM25,84854,ndcg_cut.5,0.0
61654,Advanced BM25,84854,ndcg_cut.10,0.0
61655,Advanced BM25,84854,ndcg_cut.100,0.0
61776,Advanced BM25,84960,map,0.1729
61777,Advanced BM25,84960,recip_rank,0.25
61778,Advanced BM25,84960,P.5,0.4
61779,Advanced BM25,84960,P.10,0.2
61780,Advanced BM25,84960,P.100,0.03
61781,Advanced BM25,84960,ndcg_cut.5,0.2071
61782,Advanced BM25,84960,ndcg_cut.10,0.2071
61783,Advanced BM25,84960,ndcg_cut.100,0.2719
61888,Advanced BM25,85045,map,0.0097
61889,Advanced BM25,85045,recip_rank,0.0333
61890,Advanced BM25,85045,P.5,0.0
61891,Advanced BM25,85045,P.10,0.0
61892,Advanced BM25,85045,P.100,0.02
61893,Advanced BM25,85045,ndcg_cut.5,0.0
61894,Advanced BM25,85045,ndcg_cut.10,0.0
61895,Advanced BM25,85045,ndcg_cut.100,0.1048
62024,Advanced BM25,85156,map,0.8
62025,Advanced BM25,85156,recip_rank,1.0
62026,Advanced BM25,85156,P.5,0.8
62027,Advanced BM25,85156,P.10,0.4
62028,Advanced BM25,85156,P.100,0.04
62029,Advanced BM25,85156,ndcg_cut.5,0.8086
62030,Advanced BM25,85156,ndcg_cut.10,0.8086
62031,Advanced BM25,85156,ndcg_cut.100,0.8086
62064,Advanced BM25,85188,map,0.0
62065,Advanced BM25,85188,recip_rank,0.0
62066,Advanced BM25,85188,P.5,0.0
62067,Advanced BM25,85188,P.10,0.0
62068,Advanced BM25,85188,P.100,0.0
62069,Advanced BM25,85188,ndcg_cut.5,0.0
62070,Advanced BM25,85188,ndcg_cut.10,0.0
62071,Advanced BM25,85188,ndcg_cut.100,0.0
62648,Advanced BM25,85579,map,0.9048
62649,Advanced BM25,85579,recip_rank,1.0
62650,Advanced BM25,85579,P.5,1.0
62651,Advanced BM25,85579,P.10,0.6
62652,Advanced BM25,85579,P.100,0.07
62653,Advanced BM25,85579,ndcg_cut.5,0.7379
62654,Advanced BM25,85579,ndcg_cut.10,0.7611
62655,Advanced BM25,85579,ndcg_cut.100,0.8124
58096,Advanced BM25,8562,map,0.649
58097,Advanced BM25,8562,recip_rank,1.0
58098,Advanced BM25,8562,P.5,0.6
58099,Advanced BM25,8562,P.10,0.3
58100,Advanced BM25,8562,P.100,0.05
58101,Advanced BM25,8562,ndcg_cut.5,0.6995
58102,Advanced BM25,8562,ndcg_cut.10,0.6995
58103,Advanced BM25,8562,ndcg_cut.100,0.7961
62728,Advanced BM25,85631,map,0.46
62729,Advanced BM25,85631,recip_rank,1.0
62730,Advanced BM25,85631,P.5,0.4
62731,Advanced BM25,85631,P.10,0.3
62732,Advanced BM25,85631,P.100,0.03
62733,Advanced BM25,85631,ndcg_cut.5,0.7123
62734,Advanced BM25,85631,ndcg_cut.10,0.7754
62735,Advanced BM25,85631,ndcg_cut.100,0.7754
62928,Advanced BM25,85725,map,0.7027
62929,Advanced BM25,85725,recip_rank,1.0
62930,Advanced BM25,85725,P.5,0.6
62931,Advanced BM25,85725,P.10,0.3
62932,Advanced BM25,85725,P.100,0.04
62933,Advanced BM25,85725,ndcg_cut.5,0.8596
62934,Advanced BM25,85725,ndcg_cut.10,0.8596
62935,Advanced BM25,85725,ndcg_cut.100,0.9059
62984,Advanced BM25,85754,map,0.5819
62985,Advanced BM25,85754,recip_rank,1.0
62986,Advanced BM25,85754,P.5,0.4
62987,Advanced BM25,85754,P.10,0.2
62988,Advanced BM25,85754,P.100,0.03
62989,Advanced BM25,85754,ndcg_cut.5,0.6646
62990,Advanced BM25,85754,ndcg_cut.10,0.6646
62991,Advanced BM25,85754,ndcg_cut.100,0.7652
63392,Advanced BM25,85949,map,0.6962
63393,Advanced BM25,85949,recip_rank,1.0
63394,Advanced BM25,85949,P.5,0.6
63395,Advanced BM25,85949,P.10,0.5
63396,Advanced BM25,85949,P.100,0.05
63397,Advanced BM25,85949,ndcg_cut.5,0.7136
63398,Advanced BM25,85949,ndcg_cut.10,0.8882
63399,Advanced BM25,85949,ndcg_cut.100,0.8882
58176,Advanced BM25,8604,map,0.4524
58177,Advanced BM25,8604,recip_rank,0.5
58178,Advanced BM25,8604,P.5,0.4
58179,Advanced BM25,8604,P.10,0.5
58180,Advanced BM25,8604,P.100,0.06
58181,Advanced BM25,8604,ndcg_cut.5,0.3469
58182,Advanced BM25,8604,ndcg_cut.10,0.5946
58183,Advanced BM25,8604,ndcg_cut.100,0.6389
63528,Advanced BM25,86041,map,0.4431
63529,Advanced BM25,86041,recip_rank,1.0
63530,Advanced BM25,86041,P.5,0.6
63531,Advanced BM25,86041,P.10,0.3
63532,Advanced BM25,86041,P.100,0.05
63533,Advanced BM25,86041,ndcg_cut.5,0.7148
63534,Advanced BM25,86041,ndcg_cut.10,0.6294
63535,Advanced BM25,86041,ndcg_cut.100,0.7102
63704,Advanced BM25,86155,map,0.4208
63705,Advanced BM25,86155,recip_rank,0.5
63706,Advanced BM25,86155,P.5,0.4
63707,Advanced BM25,86155,P.10,0.4
63708,Advanced BM25,86155,P.100,0.06
63709,Advanced BM25,86155,ndcg_cut.5,0.2864
63710,Advanced BM25,86155,ndcg_cut.10,0.48
63711,Advanced BM25,86155,ndcg_cut.100,0.5787
63952,Advanced BM25,86287,map,0.2389
63953,Advanced BM25,86287,recip_rank,0.3333
63954,Advanced BM25,86287,P.5,0.6
63955,Advanced BM25,86287,P.10,0.3
63956,Advanced BM25,86287,P.100,0.03
63957,Advanced BM25,86287,ndcg_cut.5,0.4603
63958,Advanced BM25,86287,ndcg_cut.10,0.4222
63959,Advanced BM25,86287,ndcg_cut.100,0.4222
63960,Advanced BM25,86301,map,0.6134
63961,Advanced BM25,86301,recip_rank,1.0
63962,Advanced BM25,86301,P.5,1.0
63963,Advanced BM25,86301,P.10,0.7
63964,Advanced BM25,86301,P.100,0.08
63965,Advanced BM25,86301,ndcg_cut.5,0.5351
63966,Advanced BM25,86301,ndcg_cut.10,0.5387
63967,Advanced BM25,86301,ndcg_cut.100,0.5791
64224,Advanced BM25,86523,map,0.4286
64225,Advanced BM25,86523,recip_rank,1.0
64226,Advanced BM25,86523,P.5,0.6
64227,Advanced BM25,86523,P.10,0.3
64228,Advanced BM25,86523,P.100,0.03
64229,Advanced BM25,86523,ndcg_cut.5,0.5397
64230,Advanced BM25,86523,ndcg_cut.10,0.4595
64231,Advanced BM25,86523,ndcg_cut.100,0.4595
64672,Advanced BM25,86771,map,0.0
64673,Advanced BM25,86771,recip_rank,0.0
64674,Advanced BM25,86771,P.5,0.0
64675,Advanced BM25,86771,P.10,0.0
64676,Advanced BM25,86771,P.100,0.0
64677,Advanced BM25,86771,ndcg_cut.5,0.0
64678,Advanced BM25,86771,ndcg_cut.10,0.0
64679,Advanced BM25,86771,ndcg_cut.100,0.0
64808,Advanced BM25,86905,map,0.5734
64809,Advanced BM25,86905,recip_rank,1.0
64810,Advanced BM25,86905,P.5,0.4
64811,Advanced BM25,86905,P.10,0.2
64812,Advanced BM25,86905,P.100,0.03
64813,Advanced BM25,86905,ndcg_cut.5,0.7985
64814,Advanced BM25,86905,ndcg_cut.10,0.7985
64815,Advanced BM25,86905,ndcg_cut.100,0.8532
65016,Advanced BM25,87088,map,0.75
65017,Advanced BM25,87088,recip_rank,1.0
65018,Advanced BM25,87088,P.5,0.6
65019,Advanced BM25,87088,P.10,0.3
65020,Advanced BM25,87088,P.100,0.03
65021,Advanced BM25,87088,ndcg_cut.5,0.7387
65022,Advanced BM25,87088,ndcg_cut.10,0.7387
65023,Advanced BM25,87088,ndcg_cut.100,0.7387
58344,Advanced BM25,8713,map,0.8456
58345,Advanced BM25,8713,recip_rank,1.0
58346,Advanced BM25,8713,P.5,1.0
58347,Advanced BM25,8713,P.10,0.8
58348,Advanced BM25,8713,P.100,0.09
58349,Advanced BM25,8713,ndcg_cut.5,0.6439
58350,Advanced BM25,8713,ndcg_cut.10,0.6862
58351,Advanced BM25,8713,ndcg_cut.100,0.7712
65192,Advanced BM25,87229,map,0.0
65193,Advanced BM25,87229,recip_rank,0.0
65194,Advanced BM25,87229,P.5,0.0
65195,Advanced BM25,87229,P.10,0.0
65196,Advanced BM25,87229,P.100,0.0
65197,Advanced BM25,87229,ndcg_cut.5,0.0
65198,Advanced BM25,87229,ndcg_cut.10,0.0
65199,Advanced BM25,87229,ndcg_cut.100,0.0
65288,Advanced BM25,87280,map,0.5798
65289,Advanced BM25,87280,recip_rank,1.0
65290,Advanced BM25,87280,P.5,0.8
65291,Advanced BM25,87280,P.10,0.7
65292,Advanced BM25,87280,P.100,0.11
65293,Advanced BM25,87280,ndcg_cut.5,0.713
65294,Advanced BM25,87280,ndcg_cut.10,0.7874
65295,Advanced BM25,87280,ndcg_cut.100,0.8034
65328,Advanced BM25,87302,map,0.3533
65329,Advanced BM25,87302,recip_rank,0.5
65330,Advanced BM25,87302,P.5,0.6
65331,Advanced BM25,87302,P.10,0.3
65332,Advanced BM25,87302,P.100,0.03
65333,Advanced BM25,87302,ndcg_cut.5,0.5509
65334,Advanced BM25,87302,ndcg_cut.10,0.5509
65335,Advanced BM25,87302,ndcg_cut.100,0.5509
65392,Advanced BM25,87371,map,0.6003
65393,Advanced BM25,87371,recip_rank,0.5
65394,Advanced BM25,87371,P.5,0.8
65395,Advanced BM25,87371,P.10,0.5
65396,Advanced BM25,87371,P.100,0.07
65397,Advanced BM25,87371,ndcg_cut.5,0.5582
65398,Advanced BM25,87371,ndcg_cut.10,0.5532
65399,Advanced BM25,87371,ndcg_cut.100,0.6625
65560,Advanced BM25,87510,map,0.5508
65561,Advanced BM25,87510,recip_rank,0.5
65562,Advanced BM25,87510,P.5,0.6
65563,Advanced BM25,87510,P.10,0.7
65564,Advanced BM25,87510,P.100,0.13
65565,Advanced BM25,87510,ndcg_cut.5,0.3718
65566,Advanced BM25,87510,ndcg_cut.10,0.5199
65567,Advanced BM25,87510,ndcg_cut.100,0.7079
65816,Advanced BM25,87699,map,0.2708
65817,Advanced BM25,87699,recip_rank,1.0
65818,Advanced BM25,87699,P.5,0.6
65819,Advanced BM25,87699,P.10,0.4
65820,Advanced BM25,87699,P.100,0.04
65821,Advanced BM25,87699,ndcg_cut.5,0.3496
65822,Advanced BM25,87699,ndcg_cut.10,0.3431
65823,Advanced BM25,87699,ndcg_cut.100,0.3206
66064,Advanced BM25,87925,map,1.0
66065,Advanced BM25,87925,recip_rank,1.0
66066,Advanced BM25,87925,P.5,0.8
66067,Advanced BM25,87925,P.10,0.4
66068,Advanced BM25,87925,P.100,0.04
66069,Advanced BM25,87925,ndcg_cut.5,0.8596
66070,Advanced BM25,87925,ndcg_cut.10,0.8596
66071,Advanced BM25,87925,ndcg_cut.100,0.8596
58520,Advanced BM25,8816,map,0.2619
58521,Advanced BM25,8816,recip_rank,0.5
58522,Advanced BM25,8816,P.5,0.2
58523,Advanced BM25,8816,P.10,0.2
58524,Advanced BM25,8816,P.100,0.02
58525,Advanced BM25,8816,ndcg_cut.5,0.2015
58526,Advanced BM25,8816,ndcg_cut.10,0.308
58527,Advanced BM25,8816,ndcg_cut.100,0.308
58560,Advanced BM25,8831,map,0.18
58561,Advanced BM25,8831,recip_rank,1.0
58562,Advanced BM25,8831,P.5,0.2
58563,Advanced BM25,8831,P.10,0.1
58564,Advanced BM25,8831,P.100,0.02
58565,Advanced BM25,8831,ndcg_cut.5,0.4367
58566,Advanced BM25,8831,ndcg_cut.10,0.4052
58567,Advanced BM25,8831,ndcg_cut.100,0.4483
67456,Advanced BM25,89049,map,0.0063
67457,Advanced BM25,89049,recip_rank,0.025
67458,Advanced BM25,89049,P.5,0.0
67459,Advanced BM25,89049,P.10,0.0
67460,Advanced BM25,89049,P.100,0.01
67461,Advanced BM25,89049,ndcg_cut.5,0.0
67462,Advanced BM25,89049,ndcg_cut.10,0.0
67463,Advanced BM25,89049,ndcg_cut.100,0.0445
67480,Advanced BM25,89077,map,0.2048
67481,Advanced BM25,89077,recip_rank,1.0
67482,Advanced BM25,89077,P.5,0.2
67483,Advanced BM25,89077,P.10,0.1
67484,Advanced BM25,89077,P.100,0.02
67485,Advanced BM25,89077,ndcg_cut.5,0.2533
67486,Advanced BM25,89077,ndcg_cut.10,0.2533
67487,Advanced BM25,89077,ndcg_cut.100,0.2929
67592,Advanced BM25,89178,map,0.4512
67593,Advanced BM25,89178,recip_rank,1.0
67594,Advanced BM25,89178,P.5,0.4
67595,Advanced BM25,89178,P.10,0.2
67596,Advanced BM25,89178,P.100,0.05
67597,Advanced BM25,89178,ndcg_cut.5,0.7123
67598,Advanced BM25,89178,ndcg_cut.10,0.7123
67599,Advanced BM25,89178,ndcg_cut.100,0.8304
67768,Advanced BM25,89304,map,0.3578
67769,Advanced BM25,89304,recip_rank,0.3333
67770,Advanced BM25,89304,P.5,0.4
67771,Advanced BM25,89304,P.10,0.4
67772,Advanced BM25,89304,P.100,0.05
67773,Advanced BM25,89304,ndcg_cut.5,0.3378
67774,Advanced BM25,89304,ndcg_cut.10,0.5385
67775,Advanced BM25,89304,ndcg_cut.100,0.5833
67896,Advanced BM25,89433,map,0.0
67897,Advanced BM25,89433,recip_rank,0.0
67898,Advanced BM25,89433,P.5,0.0
67899,Advanced BM25,89433,P.10,0.0
67900,Advanced BM25,89433,P.100,0.0
67901,Advanced BM25,89433,ndcg_cut.5,0.0
67902,Advanced BM25,89433,ndcg_cut.10,0.0
67903,Advanced BM25,89433,ndcg_cut.100,0.0
67904,Advanced BM25,89437,map,0.0514
67905,Advanced BM25,89437,recip_rank,0.1429
67906,Advanced BM25,89437,P.5,0.0
67907,Advanced BM25,89437,P.10,0.1
67908,Advanced BM25,89437,P.100,0.04
67909,Advanced BM25,89437,ndcg_cut.5,0.0
67910,Advanced BM25,89437,ndcg_cut.10,0.0719
67911,Advanced BM25,89437,ndcg_cut.100,0.2473
67928,Advanced BM25,89443,map,0.1314
67929,Advanced BM25,89443,recip_rank,0.3333
67930,Advanced BM25,89443,P.5,0.4
67931,Advanced BM25,89443,P.10,0.2
67932,Advanced BM25,89443,P.100,0.04
67933,Advanced BM25,89443,ndcg_cut.5,0.161
67934,Advanced BM25,89443,ndcg_cut.10,0.1361
67935,Advanced BM25,89443,ndcg_cut.100,0.2725
68072,Advanced BM25,89557,map,0.0774
68073,Advanced BM25,89557,recip_rank,0.1667
68074,Advanced BM25,89557,P.5,0.0
68075,Advanced BM25,89557,P.10,0.1
68076,Advanced BM25,89557,P.100,0.02
68077,Advanced BM25,89557,ndcg_cut.5,0.0
68078,Advanced BM25,89557,ndcg_cut.10,0.1699
68079,Advanced BM25,89557,ndcg_cut.100,0.292
68152,Advanced BM25,89598,map,0.036
68153,Advanced BM25,89598,recip_rank,0.1111
68154,Advanced BM25,89598,P.5,0.0
68155,Advanced BM25,89598,P.10,0.1
68156,Advanced BM25,89598,P.100,0.02
68157,Advanced BM25,89598,ndcg_cut.5,0.0
68158,Advanced BM25,89598,ndcg_cut.10,0.1283
68159,Advanced BM25,89598,ndcg_cut.100,0.1999
58728,Advanced BM25,8968,map,0.5889
58729,Advanced BM25,8968,recip_rank,0.5
58730,Advanced BM25,8968,P.5,0.6
58731,Advanced BM25,8968,P.10,0.3
58732,Advanced BM25,8968,P.100,0.03
58733,Advanced BM25,8968,ndcg_cut.5,0.6392
58734,Advanced BM25,8968,ndcg_cut.10,0.6392
58735,Advanced BM25,8968,ndcg_cut.100,0.6392
68336,Advanced BM25,89688,map,0.95
68337,Advanced BM25,89688,recip_rank,1.0
68338,Advanced BM25,89688,P.5,0.8
68339,Advanced BM25,89688,P.10,0.4
68340,Advanced BM25,89688,P.100,0.04
68341,Advanced BM25,89688,ndcg_cut.5,0.9895
68342,Advanced BM25,89688,ndcg_cut.10,0.9895
68343,Advanced BM25,89688,ndcg_cut.100,0.9895
68408,Advanced BM25,89727,map,0.7414
68409,Advanced BM25,89727,recip_rank,0.5
68410,Advanced BM25,89727,P.5,0.8
68411,Advanced BM25,89727,P.10,0.9
68412,Advanced BM25,89727,P.100,0.11
68413,Advanced BM25,89727,ndcg_cut.5,0.4444
68414,Advanced BM25,89727,ndcg_cut.10,0.6559
68415,Advanced BM25,89727,ndcg_cut.100,0.7159
58744,Advanced BM25,8983,map,0.4167
58745,Advanced BM25,8983,recip_rank,1.0
58746,Advanced BM25,8983,P.5,0.4
58747,Advanced BM25,8983,P.10,0.2
58748,Advanced BM25,8983,P.100,0.02
58749,Advanced BM25,8983,ndcg_cut.5,0.5963
58750,Advanced BM25,8983,ndcg_cut.10,0.5963
58751,Advanced BM25,8983,ndcg_cut.100,0.5963
68600,Advanced BM25,89848,map,0.8542
68601,Advanced BM25,89848,recip_rank,1.0
68602,Advanced BM25,89848,P.5,0.6
68603,Advanced BM25,89848,P.10,0.4
68604,Advanced BM25,89848,P.100,0.04
68605,Advanced BM25,89848,ndcg_cut.5,0.8787
68606,Advanced BM25,89848,ndcg_cut.10,0.9546
68607,Advanced BM25,89848,ndcg_cut.100,0.9546
68656,Advanced BM25,89887,map,0.6792
68657,Advanced BM25,89887,recip_rank,0.5
68658,Advanced BM25,89887,P.5,0.8
68659,Advanced BM25,89887,P.10,0.4
68660,Advanced BM25,89887,P.100,0.04
68661,Advanced BM25,89887,ndcg_cut.5,0.7345
68662,Advanced BM25,89887,ndcg_cut.10,0.7345
68663,Advanced BM25,89887,ndcg_cut.100,0.7345
68664,Advanced BM25,89898,map,0.75
68665,Advanced BM25,89898,recip_rank,1.0
68666,Advanced BM25,89898,P.5,0.6
68667,Advanced BM25,89898,P.10,0.3
68668,Advanced BM25,89898,P.100,0.04
68669,Advanced BM25,89898,ndcg_cut.5,0.756
