,name,qid,measure,value
53984,Advanced TFIDF,54645,map,0.5
53985,Advanced TFIDF,54645,recip_rank,1.0
53986,Advanced TFIDF,54645,P.5,0.6
53987,Advanced TFIDF,54645,P.10,0.3
53988,Advanced TFIDF,54645,P.100,0.03
53989,Advanced TFIDF,54645,ndcg_cut.5,0.7406
53990,Advanced TFIDF,54645,ndcg_cut.10,0.6921
53991,Advanced TFIDF,54645,ndcg_cut.100,0.6921
54120,Advanced TFIDF,54774,map,0.8
54121,Advanced TFIDF,54774,recip_rank,1.0
54122,Advanced TFIDF,54774,P.5,0.8
54123,Advanced TFIDF,54774,P.10,0.4
54124,Advanced TFIDF,54774,P.100,0.04
54125,Advanced TFIDF,54774,ndcg_cut.5,0.902
54126,Advanced TFIDF,54774,ndcg_cut.10,0.902
54127,Advanced TFIDF,54774,ndcg_cut.100,0.902
54128,Advanced TFIDF,54775,map,1.0
54129,Advanced TFIDF,54775,recip_rank,1.0
54130,Advanced TFIDF,54775,P.5,0.8
54131,Advanced TFIDF,54775,P.10,0.4
54132,Advanced TFIDF,54775,P.100,0.04
54133,Advanced TFIDF,54775,ndcg_cut.5,0.8807
54134,Advanced TFIDF,54775,ndcg_cut.10,0.8807
54135,Advanced TFIDF,54775,ndcg_cut.100,0.8807
53952,Advanced TFIDF,5481,map,0.5742
53953,Advanced TFIDF,5481,recip_rank,1.0
53954,Advanced TFIDF,5481,P.5,0.6
53955,Advanced TFIDF,5481,P.10,0.3
53956,Advanced TFIDF,5481,P.100,0.04
53957,Advanced TFIDF,5481,ndcg_cut.5,0.5221
53958,Advanced TFIDF,5481,ndcg_cut.10,0.5221
53959,Advanced TFIDF,5481,ndcg_cut.100,0.6217
54288,Advanced TFIDF,54880,map,0.4951
54289,Advanced TFIDF,54880,recip_rank,1.0
54290,Advanced TFIDF,54880,P.5,0.6
54291,Advanced TFIDF,54880,P.10,0.3
54292,Advanced TFIDF,54880,P.100,0.07
54293,Advanced TFIDF,54880,ndcg_cut.5,0.5442
54294,Advanced TFIDF,54880,ndcg_cut.10,0.4463
54295,Advanced TFIDF,54880,ndcg_cut.100,0.6608
54296,Advanced TFIDF,54902,map,0.0692
54297,Advanced TFIDF,54902,recip_rank,0.3333
54298,Advanced TFIDF,54902,P.5,0.2
54299,Advanced TFIDF,54902,P.10,0.1
54300,Advanced TFIDF,54902,P.100,0.03
54301,Advanced TFIDF,54902,ndcg_cut.5,0.1266
54302,Advanced TFIDF,54902,ndcg_cut.10,0.1078
54303,Advanced TFIDF,54902,ndcg_cut.100,0.1926
54672,Advanced TFIDF,55216,map,0.8842
54673,Advanced TFIDF,55216,recip_rank,1.0
54674,Advanced TFIDF,55216,P.5,1.0
54675,Advanced TFIDF,55216,P.10,0.8
54676,Advanced TFIDF,55216,P.100,0.1
54677,Advanced TFIDF,55216,ndcg_cut.5,0.7166
54678,Advanced TFIDF,55216,ndcg_cut.10,0.8156
54679,Advanced TFIDF,55216,ndcg_cut.100,0.8886
54776,Advanced TFIDF,55257,map,0.2725
54777,Advanced TFIDF,55257,recip_rank,1.0
54778,Advanced TFIDF,55257,P.5,0.2
54779,Advanced TFIDF,55257,P.10,0.2
54780,Advanced TFIDF,55257,P.100,0.03
54781,Advanced TFIDF,55257,ndcg_cut.5,0.2184
54782,Advanced TFIDF,55257,ndcg_cut.10,0.3639
54783,Advanced TFIDF,55257,ndcg_cut.100,0.405
54808,Advanced TFIDF,55289,map,0.375
54809,Advanced TFIDF,55289,recip_rank,1.0
54810,Advanced TFIDF,55289,P.5,0.4
54811,Advanced TFIDF,55289,P.10,0.2
54812,Advanced TFIDF,55289,P.100,0.02
54813,Advanced TFIDF,55289,ndcg_cut.5,0.6825
54814,Advanced TFIDF,55289,ndcg_cut.10,0.6825
54815,Advanced TFIDF,55289,ndcg_cut.100,0.6825
54872,Advanced TFIDF,55325,map,0.25
54873,Advanced TFIDF,55325,recip_rank,0.25
54874,Advanced TFIDF,55325,P.5,0.2
54875,Advanced TFIDF,55325,P.10,0.1
54876,Advanced TFIDF,55325,P.100,0.01
54877,Advanced TFIDF,55325,ndcg_cut.5,0.4307
54878,Advanced TFIDF,55325,ndcg_cut.10,0.4307
54879,Advanced TFIDF,55325,ndcg_cut.100,0.4307
54944,Advanced TFIDF,55418,map,0.0308
54945,Advanced TFIDF,55418,recip_rank,0.0323
54946,Advanced TFIDF,55418,P.5,0.0
54947,Advanced TFIDF,55418,P.10,0.0
54948,Advanced TFIDF,55418,P.100,0.04
54949,Advanced TFIDF,55418,ndcg_cut.5,0.0
54950,Advanced TFIDF,55418,ndcg_cut.10,0.0
54951,Advanced TFIDF,55418,ndcg_cut.100,0.1855
54976,Advanced TFIDF,55424,map,0.0015
54977,Advanced TFIDF,55424,recip_rank,0.0118
54978,Advanced TFIDF,55424,P.5,0.0
54979,Advanced TFIDF,55424,P.10,0.0
54980,Advanced TFIDF,55424,P.100,0.01
54981,Advanced TFIDF,55424,ndcg_cut.5,0.0
54982,Advanced TFIDF,55424,ndcg_cut.10,0.0
54983,Advanced TFIDF,55424,ndcg_cut.100,0.0512
55080,Advanced TFIDF,55537,map,1.0
55081,Advanced TFIDF,55537,recip_rank,1.0
55082,Advanced TFIDF,55537,P.5,1.0
55083,Advanced TFIDF,55537,P.10,0.5
55084,Advanced TFIDF,55537,P.100,0.05
55085,Advanced TFIDF,55537,ndcg_cut.5,0.8734
55086,Advanced TFIDF,55537,ndcg_cut.10,0.8734
55087,Advanced TFIDF,55537,ndcg_cut.100,0.8734
55184,Advanced TFIDF,55588,map,0.5625
55185,Advanced TFIDF,55588,recip_rank,1.0
55186,Advanced TFIDF,55588,P.5,0.4
55187,Advanced TFIDF,55588,P.10,0.3
55188,Advanced TFIDF,55588,P.100,0.04
55189,Advanced TFIDF,55588,ndcg_cut.5,0.6825
55190,Advanced TFIDF,55588,ndcg_cut.10,0.7825
55191,Advanced TFIDF,55588,ndcg_cut.100,0.8512
55200,Advanced TFIDF,55600,map,0.6559
55201,Advanced TFIDF,55600,recip_rank,0.5
55202,Advanced TFIDF,55600,P.5,0.6
55203,Advanced TFIDF,55600,P.10,0.8
55204,Advanced TFIDF,55600,P.100,0.17
55205,Advanced TFIDF,55600,ndcg_cut.5,0.3526
55206,Advanced TFIDF,55600,ndcg_cut.10,0.5245
55207,Advanced TFIDF,55600,ndcg_cut.100,0.6929
55512,Advanced TFIDF,55792,map,0.55
55513,Advanced TFIDF,55792,recip_rank,1.0
55514,Advanced TFIDF,55792,P.5,0.4
55515,Advanced TFIDF,55792,P.10,0.2
55516,Advanced TFIDF,55792,P.100,0.03
55517,Advanced TFIDF,55792,ndcg_cut.5,0.4569
55518,Advanced TFIDF,55792,ndcg_cut.10,0.4569
55519,Advanced TFIDF,55792,ndcg_cut.100,0.6024
55576,Advanced TFIDF,55880,map,0.0
55577,Advanced TFIDF,55880,recip_rank,0.0
55578,Advanced TFIDF,55880,P.5,0.0
55579,Advanced TFIDF,55880,P.10,0.0
55580,Advanced TFIDF,55880,P.100,0.0
55581,Advanced TFIDF,55880,ndcg_cut.5,0.0
55582,Advanced TFIDF,55880,ndcg_cut.10,0.0
55583,Advanced TFIDF,55880,ndcg_cut.100,0.0
55696,Advanced TFIDF,55970,map,0.8718
55697,Advanced TFIDF,55970,recip_rank,1.0
55698,Advanced TFIDF,55970,P.5,1.0
55699,Advanced TFIDF,55970,P.10,0.5
55700,Advanced TFIDF,55970,P.100,0.06
55701,Advanced TFIDF,55970,ndcg_cut.5,0.8757
55702,Advanced TFIDF,55970,ndcg_cut.10,0.8125
55703,Advanced TFIDF,55970,ndcg_cut.100,0.8551
55800,Advanced TFIDF,56078,map,0.2083
55801,Advanced TFIDF,56078,recip_rank,0.3333
55802,Advanced TFIDF,56078,P.5,0.4
55803,Advanced TFIDF,56078,P.10,0.2
55804,Advanced TFIDF,56078,P.100,0.02
55805,Advanced TFIDF,56078,ndcg_cut.5,0.2613
55806,Advanced TFIDF,56078,ndcg_cut.10,0.2613
55807,Advanced TFIDF,56078,ndcg_cut.100,0.2613
55840,Advanced TFIDF,56130,map,1.0
55841,Advanced TFIDF,56130,recip_rank,1.0
55842,Advanced TFIDF,56130,P.5,1.0
55843,Advanced TFIDF,56130,P.10,1.0
55844,Advanced TFIDF,56130,P.100,0.12
55845,Advanced TFIDF,56130,ndcg_cut.5,0.753
55846,Advanced TFIDF,56130,ndcg_cut.10,0.8708
55847,Advanced TFIDF,56130,ndcg_cut.100,0.8814
55904,Advanced TFIDF,56195,map,0.6296
55905,Advanced TFIDF,56195,recip_rank,0.5
55906,Advanced TFIDF,56195,P.5,0.8
55907,Advanced TFIDF,56195,P.10,0.6
55908,Advanced TFIDF,56195,P.100,0.06
55909,Advanced TFIDF,56195,ndcg_cut.5,0.6477
55910,Advanced TFIDF,56195,ndcg_cut.10,0.6938
55911,Advanced TFIDF,56195,ndcg_cut.100,0.6938
56032,Advanced TFIDF,56336,map,0.3496
56033,Advanced TFIDF,56336,recip_rank,1.0
56034,Advanced TFIDF,56336,P.5,0.2
56035,Advanced TFIDF,56336,P.10,0.1
56036,Advanced TFIDF,56336,P.100,0.02
56037,Advanced TFIDF,56336,ndcg_cut.5,0.3194
56038,Advanced TFIDF,56336,ndcg_cut.10,0.3194
56039,Advanced TFIDF,56336,ndcg_cut.100,0.4379
56080,Advanced TFIDF,56401,map,1.0
56081,Advanced TFIDF,56401,recip_rank,1.0
56082,Advanced TFIDF,56401,P.5,1.0
56083,Advanced TFIDF,56401,P.10,0.7
56084,Advanced TFIDF,56401,P.100,0.07
56085,Advanced TFIDF,56401,ndcg_cut.5,0.8447
56086,Advanced TFIDF,56401,ndcg_cut.10,0.8678
56087,Advanced TFIDF,56401,ndcg_cut.100,0.8678
56192,Advanced TFIDF,56487,map,0.6792
56193,Advanced TFIDF,56487,recip_rank,0.5
56194,Advanced TFIDF,56487,P.5,0.8
56195,Advanced TFIDF,56487,P.10,0.4
56196,Advanced TFIDF,56487,P.100,0.04
56197,Advanced TFIDF,56487,ndcg_cut.5,0.718
56198,Advanced TFIDF,56487,ndcg_cut.10,0.718
56199,Advanced TFIDF,56487,ndcg_cut.100,0.718
56456,Advanced TFIDF,56678,map,0.2
56457,Advanced TFIDF,56678,recip_rank,1.0
56458,Advanced TFIDF,56678,P.5,0.2
56459,Advanced TFIDF,56678,P.10,0.1
56460,Advanced TFIDF,56678,P.100,0.01
56461,Advanced TFIDF,56678,ndcg_cut.5,0.2184
56462,Advanced TFIDF,56678,ndcg_cut.10,0.2184
56463,Advanced TFIDF,56678,ndcg_cut.100,0.2184
56536,Advanced TFIDF,56736,map,0.6833
56537,Advanced TFIDF,56736,recip_rank,1.0
56538,Advanced TFIDF,56736,P.5,0.6
56539,Advanced TFIDF,56736,P.10,0.3
56540,Advanced TFIDF,56736,P.100,0.05
56541,Advanced TFIDF,56736,ndcg_cut.5,0.5221
56542,Advanced TFIDF,56736,ndcg_cut.10,0.5221
56543,Advanced TFIDF,56736,ndcg_cut.100,0.7223
56608,Advanced TFIDF,56801,map,0.3333
56609,Advanced TFIDF,56801,recip_rank,1.0
56610,Advanced TFIDF,56801,P.5,0.2
56611,Advanced TFIDF,56801,P.10,0.1
56612,Advanced TFIDF,56801,P.100,0.01
56613,Advanced TFIDF,56801,ndcg_cut.5,0.3194
56614,Advanced TFIDF,56801,ndcg_cut.10,0.3194
56615,Advanced TFIDF,56801,ndcg_cut.100,0.3194
56648,Advanced TFIDF,56818,map,0.7556
56649,Advanced TFIDF,56818,recip_rank,1.0
56650,Advanced TFIDF,56818,P.5,0.6
56651,Advanced TFIDF,56818,P.10,0.3
56652,Advanced TFIDF,56818,P.100,0.03
56653,Advanced TFIDF,56818,ndcg_cut.5,0.922
56654,Advanced TFIDF,56818,ndcg_cut.10,0.922
56655,Advanced TFIDF,56818,ndcg_cut.100,0.922
54232,Advanced TFIDF,5684,map,0.0
54233,Advanced TFIDF,5684,recip_rank,0.0
54234,Advanced TFIDF,5684,P.5,0.0
54235,Advanced TFIDF,5684,P.10,0.0
54236,Advanced TFIDF,5684,P.100,0.0
54237,Advanced TFIDF,5684,ndcg_cut.5,0.0
54238,Advanced TFIDF,5684,ndcg_cut.10,0.0
54239,Advanced TFIDF,5684,ndcg_cut.100,0.0
56712,Advanced TFIDF,56853,map,0.0
56713,Advanced TFIDF,56853,recip_rank,0.0
56714,Advanced TFIDF,56853,P.5,0.0
56715,Advanced TFIDF,56853,P.10,0.0
56716,Advanced TFIDF,56853,P.100,0.0
56717,Advanced TFIDF,56853,ndcg_cut.5,0.0
56718,Advanced TFIDF,56853,ndcg_cut.10,0.0
56719,Advanced TFIDF,56853,ndcg_cut.100,0.0
56744,Advanced TFIDF,56877,map,0.46
56745,Advanced TFIDF,56877,recip_rank,1.0
56746,Advanced TFIDF,56877,P.5,0.4
56747,Advanced TFIDF,56877,P.10,0.3
56748,Advanced TFIDF,56877,P.100,0.03
56749,Advanced TFIDF,56877,ndcg_cut.5,0.592
56750,Advanced TFIDF,56877,ndcg_cut.10,0.6444
56751,Advanced TFIDF,56877,ndcg_cut.100,0.6444
56904,Advanced TFIDF,56953,map,0.9861
56905,Advanced TFIDF,56953,recip_rank,1.0
56906,Advanced TFIDF,56953,P.5,1.0
56907,Advanced TFIDF,56953,P.10,0.8
56908,Advanced TFIDF,56953,P.100,0.08
56909,Advanced TFIDF,56953,ndcg_cut.5,0.8558
56910,Advanced TFIDF,56953,ndcg_cut.10,0.8822
56911,Advanced TFIDF,56953,ndcg_cut.100,0.8822
56992,Advanced TFIDF,57036,map,0.5556
56993,Advanced TFIDF,57036,recip_rank,0.5
56994,Advanced TFIDF,57036,P.5,0.4
56995,Advanced TFIDF,57036,P.10,0.3
56996,Advanced TFIDF,57036,P.100,0.03
56997,Advanced TFIDF,57036,ndcg_cut.5,0.5307
56998,Advanced TFIDF,57036,ndcg_cut.10,0.6979
56999,Advanced TFIDF,57036,ndcg_cut.100,0.6979
57032,Advanced TFIDF,57046,map,0.0
57033,Advanced TFIDF,57046,recip_rank,0.0
57034,Advanced TFIDF,57046,P.5,0.0
57035,Advanced TFIDF,57046,P.10,0.0
57036,Advanced TFIDF,57046,P.100,0.0
57037,Advanced TFIDF,57046,ndcg_cut.5,0.0
57038,Advanced TFIDF,57046,ndcg_cut.10,0.0
57039,Advanced TFIDF,57046,ndcg_cut.100,0.0
57088,Advanced TFIDF,57077,map,0.0337
57089,Advanced TFIDF,57077,recip_rank,0.1667
57090,Advanced TFIDF,57077,P.5,0.0
57091,Advanced TFIDF,57077,P.10,0.1
57092,Advanced TFIDF,57077,P.100,0.02
57093,Advanced TFIDF,57077,ndcg_cut.5,0.0
57094,Advanced TFIDF,57077,ndcg_cut.10,0.1311
57095,Advanced TFIDF,57077,ndcg_cut.100,0.1941
57264,Advanced TFIDF,57204,map,0.2571
57265,Advanced TFIDF,57204,recip_rank,1.0
57266,Advanced TFIDF,57204,P.5,0.2
57267,Advanced TFIDF,57204,P.10,0.2
57268,Advanced TFIDF,57204,P.100,0.02
57269,Advanced TFIDF,57204,ndcg_cut.5,0.4367
57270,Advanced TFIDF,57204,ndcg_cut.10,0.5095
57271,Advanced TFIDF,57204,ndcg_cut.100,0.5095
57368,Advanced TFIDF,57298,map,0.0024
57369,Advanced TFIDF,57298,recip_rank,0.0145
57370,Advanced TFIDF,57298,P.5,0.0
57371,Advanced TFIDF,57298,P.10,0.0
57372,Advanced TFIDF,57298,P.100,0.01
57373,Advanced TFIDF,57298,ndcg_cut.5,0.0
57374,Advanced TFIDF,57298,ndcg_cut.10,0.0
57375,Advanced TFIDF,57298,ndcg_cut.100,0.0331
57400,Advanced TFIDF,57324,map,0.1415
57401,Advanced TFIDF,57324,recip_rank,0.5
57402,Advanced TFIDF,57324,P.5,0.2
57403,Advanced TFIDF,57324,P.10,0.2
57404,Advanced TFIDF,57324,P.100,0.04
57405,Advanced TFIDF,57324,ndcg_cut.5,0.1378
57406,Advanced TFIDF,57324,ndcg_cut.10,0.2295
57407,Advanced TFIDF,57324,ndcg_cut.100,0.3417
57424,Advanced TFIDF,57337,map,0.3946
57425,Advanced TFIDF,57337,recip_rank,0.5
57426,Advanced TFIDF,57337,P.5,0.6
57427,Advanced TFIDF,57337,P.10,0.3
57428,Advanced TFIDF,57337,P.100,0.04
57429,Advanced TFIDF,57337,ndcg_cut.5,0.5553
57430,Advanced TFIDF,57337,ndcg_cut.10,0.5553
57431,Advanced TFIDF,57337,ndcg_cut.100,0.5963
46032,Advanced TFIDF,57370,map,1.0
46033,Advanced TFIDF,57370,recip_rank,1.0
46034,Advanced TFIDF,57370,P.5,1.0
46035,Advanced TFIDF,57370,P.10,0.7
46036,Advanced TFIDF,57370,P.100,0.07
46037,Advanced TFIDF,57370,ndcg_cut.5,0.8879
46038,Advanced TFIDF,57370,ndcg_cut.10,0.9013
46039,Advanced TFIDF,57370,ndcg_cut.100,0.9013
46216,Advanced TFIDF,57458,map,0.5675
46217,Advanced TFIDF,57458,recip_rank,0.5
46218,Advanced TFIDF,57458,P.5,0.8
46219,Advanced TFIDF,57458,P.10,0.7
46220,Advanced TFIDF,57458,P.100,0.07
46221,Advanced TFIDF,57458,ndcg_cut.5,0.637
46222,Advanced TFIDF,57458,ndcg_cut.10,0.6585
46223,Advanced TFIDF,57458,ndcg_cut.100,0.6585
46288,Advanced TFIDF,57482,map,0.0
46289,Advanced TFIDF,57482,recip_rank,0.0
46290,Advanced TFIDF,57482,P.5,0.0
46291,Advanced TFIDF,57482,P.10,0.0
46292,Advanced TFIDF,57482,P.100,0.0
46293,Advanced TFIDF,57482,ndcg_cut.5,0.0
46294,Advanced TFIDF,57482,ndcg_cut.10,0.0
46295,Advanced TFIDF,57482,ndcg_cut.100,0.0
46952,Advanced TFIDF,575,map,1.0
46953,Advanced TFIDF,575,recip_rank,1.0
46954,Advanced TFIDF,575,P.5,1.0
46955,Advanced TFIDF,575,P.10,0.5
46956,Advanced TFIDF,575,P.100,0.05
46957,Advanced TFIDF,575,ndcg_cut.5,0.9065
46958,Advanced TFIDF,575,ndcg_cut.10,0.9065
46959,Advanced TFIDF,575,ndcg_cut.100,0.9065
46440,Advanced TFIDF,57583,map,0.1673
46441,Advanced TFIDF,57583,recip_rank,0.5
46442,Advanced TFIDF,57583,P.5,0.4
46443,Advanced TFIDF,57583,P.10,0.2
46444,Advanced TFIDF,57583,P.100,0.04
46445,Advanced TFIDF,57583,ndcg_cut.5,0.287
46446,Advanced TFIDF,57583,ndcg_cut.10,0.257
46447,Advanced TFIDF,57583,ndcg_cut.100,0.3699
46448,Advanced TFIDF,57587,map,0.0
46449,Advanced TFIDF,57587,recip_rank,0.0
46450,Advanced TFIDF,57587,P.5,0.0
46451,Advanced TFIDF,57587,P.10,0.0
46452,Advanced TFIDF,57587,P.100,0.0
46453,Advanced TFIDF,57587,ndcg_cut.5,0.0
46454,Advanced TFIDF,57587,ndcg_cut.10,0.0
46455,Advanced TFIDF,57587,ndcg_cut.100,0.0
46592,Advanced TFIDF,57702,map,0.136
46593,Advanced TFIDF,57702,recip_rank,1.0
46594,Advanced TFIDF,57702,P.5,0.2
46595,Advanced TFIDF,57702,P.10,0.1
46596,Advanced TFIDF,57702,P.100,0.03
46597,Advanced TFIDF,57702,ndcg_cut.5,0.3937
46598,Advanced TFIDF,57702,ndcg_cut.10,0.3287
46599,Advanced TFIDF,57702,ndcg_cut.100,0.4115
46640,Advanced TFIDF,57727,map,0.9627
46641,Advanced TFIDF,57727,recip_rank,1.0
46642,Advanced TFIDF,57727,P.5,1.0
46643,Advanced TFIDF,57727,P.10,0.9
46644,Advanced TFIDF,57727,P.100,0.09
46645,Advanced TFIDF,57727,ndcg_cut.5,0.893
46646,Advanced TFIDF,57727,ndcg_cut.10,0.9503
46647,Advanced TFIDF,57727,ndcg_cut.100,0.9503
46672,Advanced TFIDF,57750,map,0.9167
46673,Advanced TFIDF,57750,recip_rank,1.0
46674,Advanced TFIDF,57750,P.5,0.6
46675,Advanced TFIDF,57750,P.10,0.3
46676,Advanced TFIDF,57750,P.100,0.03
46677,Advanced TFIDF,57750,ndcg_cut.5,0.86
46678,Advanced TFIDF,57750,ndcg_cut.10,0.86
46679,Advanced TFIDF,57750,ndcg_cut.100,0.86
46792,Advanced TFIDF,57801,map,0.7071
46793,Advanced TFIDF,57801,recip_rank,0.5
46794,Advanced TFIDF,57801,P.5,0.8
46795,Advanced TFIDF,57801,P.10,0.9
46796,Advanced TFIDF,57801,P.100,0.09
46797,Advanced TFIDF,57801,ndcg_cut.5,0.5383
46798,Advanced TFIDF,57801,ndcg_cut.10,0.6921
46799,Advanced TFIDF,57801,ndcg_cut.100,0.6921
46872,Advanced TFIDF,57872,map,0.71
46873,Advanced TFIDF,57872,recip_rank,1.0
46874,Advanced TFIDF,57872,P.5,0.8
46875,Advanced TFIDF,57872,P.10,0.4
46876,Advanced TFIDF,57872,P.100,0.04
46877,Advanced TFIDF,57872,ndcg_cut.5,0.7292
46878,Advanced TFIDF,57872,ndcg_cut.10,0.7292
46879,Advanced TFIDF,57872,ndcg_cut.100,0.7292
46968,Advanced TFIDF,57936,map,0.6377
46969,Advanced TFIDF,57936,recip_rank,1.0
46970,Advanced TFIDF,57936,P.5,0.6
46971,Advanced TFIDF,57936,P.10,0.6
46972,Advanced TFIDF,57936,P.100,0.07
46973,Advanced TFIDF,57936,ndcg_cut.5,0.7422
46974,Advanced TFIDF,57936,ndcg_cut.10,0.8367
46975,Advanced TFIDF,57936,ndcg_cut.100,0.8775
47080,Advanced TFIDF,57988,map,0.0357
47081,Advanced TFIDF,57988,recip_rank,0.1429
47082,Advanced TFIDF,57988,P.5,0.0
47083,Advanced TFIDF,57988,P.10,0.1
47084,Advanced TFIDF,57988,P.100,0.01
47085,Advanced TFIDF,57988,ndcg_cut.5,0.0
47086,Advanced TFIDF,57988,ndcg_cut.10,0.0936
47087,Advanced TFIDF,57988,ndcg_cut.100,0.0936
47280,Advanced TFIDF,58166,map,0.75
47281,Advanced TFIDF,58166,recip_rank,1.0
47282,Advanced TFIDF,58166,P.5,0.6
47283,Advanced TFIDF,58166,P.10,0.3
47284,Advanced TFIDF,58166,P.100,0.03
47285,Advanced TFIDF,58166,ndcg_cut.5,0.8791
47286,Advanced TFIDF,58166,ndcg_cut.10,0.8791
47287,Advanced TFIDF,58166,ndcg_cut.100,0.8791
47304,Advanced TFIDF,58177,map,0.0
47305,Advanced TFIDF,58177,recip_rank,0.0
47306,Advanced TFIDF,58177,P.5,0.0
47307,Advanced TFIDF,58177,P.10,0.0
47308,Advanced TFIDF,58177,P.100,0.0
47309,Advanced TFIDF,58177,ndcg_cut.5,0.0
47310,Advanced TFIDF,58177,ndcg_cut.10,0.0
47311,Advanced TFIDF,58177,ndcg_cut.100,0.0
47344,Advanced TFIDF,58190,map,0.1149
47345,Advanced TFIDF,58190,recip_rank,1.0
47346,Advanced TFIDF,58190,P.5,0.2
47347,Advanced TFIDF,58190,P.10,0.1
47348,Advanced TFIDF,58190,P.100,0.02
47349,Advanced TFIDF,58190,ndcg_cut.5,0.3937
47350,Advanced TFIDF,58190,ndcg_cut.10,0.3132
47351,Advanced TFIDF,58190,ndcg_cut.100,0.3398
47400,Advanced TFIDF,58229,map,0.0
47401,Advanced TFIDF,58229,recip_rank,0.0
47402,Advanced TFIDF,58229,P.5,0.0
47403,Advanced TFIDF,58229,P.10,0.0
47404,Advanced TFIDF,58229,P.100,0.0
47405,Advanced TFIDF,58229,ndcg_cut.5,0.0
47406,Advanced TFIDF,58229,ndcg_cut.10,0.0
47407,Advanced TFIDF,58229,ndcg_cut.100,0.0
47464,Advanced TFIDF,58287,map,0.415
47465,Advanced TFIDF,58287,recip_rank,1.0
47466,Advanced TFIDF,58287,P.5,0.4
47467,Advanced TFIDF,58287,P.10,0.2
47468,Advanced TFIDF,58287,P.100,0.03
47469,Advanced TFIDF,58287,ndcg_cut.5,0.6422
47470,Advanced TFIDF,58287,ndcg_cut.10,0.6422
47471,Advanced TFIDF,58287,ndcg_cut.100,0.7157
54392,Advanced TFIDF,5857,map,0.2833
54393,Advanced TFIDF,5857,recip_rank,0.5
54394,Advanced TFIDF,5857,P.5,0.4
54395,Advanced TFIDF,5857,P.10,0.2
54396,Advanced TFIDF,5857,P.100,0.03
54397,Advanced TFIDF,5857,ndcg_cut.5,0.4462
54398,Advanced TFIDF,5857,ndcg_cut.10,0.4462
54399,Advanced TFIDF,5857,ndcg_cut.100,0.5147
47872,Advanced TFIDF,58623,map,0.4449
47873,Advanced TFIDF,58623,recip_rank,1.0
47874,Advanced TFIDF,58623,P.5,0.4
47875,Advanced TFIDF,58623,P.10,0.2
47876,Advanced TFIDF,58623,P.100,0.04
47877,Advanced TFIDF,58623,ndcg_cut.5,0.518
47878,Advanced TFIDF,58623,ndcg_cut.10,0.518
47879,Advanced TFIDF,58623,ndcg_cut.100,0.6319
47944,Advanced TFIDF,58686,map,0.7113
47945,Advanced TFIDF,58686,recip_rank,1.0
47946,Advanced TFIDF,58686,P.5,0.8
47947,Advanced TFIDF,58686,P.10,0.6
47948,Advanced TFIDF,58686,P.100,0.06
47949,Advanced TFIDF,58686,ndcg_cut.5,0.7578
47950,Advanced TFIDF,58686,ndcg_cut.10,0.7433
47951,Advanced TFIDF,58686,ndcg_cut.100,0.7433
47976,Advanced TFIDF,58718,map,0.5778
47977,Advanced TFIDF,58718,recip_rank,1.0
47978,Advanced TFIDF,58718,P.5,0.4
47979,Advanced TFIDF,58718,P.10,0.2
47980,Advanced TFIDF,58718,P.100,0.03
47981,Advanced TFIDF,58718,ndcg_cut.5,0.6646
47982,Advanced TFIDF,58718,ndcg_cut.10,0.6646
47983,Advanced TFIDF,58718,ndcg_cut.100,0.7608
48072,Advanced TFIDF,58784,map,0.6817
48073,Advanced TFIDF,58784,recip_rank,1.0
48074,Advanced TFIDF,58784,P.5,1.0
48075,Advanced TFIDF,58784,P.10,0.9
48076,Advanced TFIDF,58784,P.100,0.12
48077,Advanced TFIDF,58784,ndcg_cut.5,0.7648
48078,Advanced TFIDF,58784,ndcg_cut.10,0.788
48079,Advanced TFIDF,58784,ndcg_cut.100,0.7876
48232,Advanced TFIDF,58912,map,0.6667
48233,Advanced TFIDF,58912,recip_rank,1.0
48234,Advanced TFIDF,58912,P.5,0.4
48235,Advanced TFIDF,58912,P.10,0.2
48236,Advanced TFIDF,58912,P.100,0.02
48237,Advanced TFIDF,58912,ndcg_cut.5,0.7224
48238,Advanced TFIDF,58912,ndcg_cut.10,0.7224
48239,Advanced TFIDF,58912,ndcg_cut.100,0.7224
48304,Advanced TFIDF,58964,map,0.0
48305,Advanced TFIDF,58964,recip_rank,0.0
48306,Advanced TFIDF,58964,P.5,0.0
48307,Advanced TFIDF,58964,P.10,0.0
48308,Advanced TFIDF,58964,P.100,0.0
48309,Advanced TFIDF,58964,ndcg_cut.5,0.0
48310,Advanced TFIDF,58964,ndcg_cut.10,0.0
48311,Advanced TFIDF,58964,ndcg_cut.100,0.0
48432,Advanced TFIDF,59026,map,0.0
48433,Advanced TFIDF,59026,recip_rank,0.0
48434,Advanced TFIDF,59026,P.5,0.0
48435,Advanced TFIDF,59026,P.10,0.0
48436,Advanced TFIDF,59026,P.100,0.0
48437,Advanced TFIDF,59026,ndcg_cut.5,0.0
48438,Advanced TFIDF,59026,ndcg_cut.10,0.0
48439,Advanced TFIDF,59026,ndcg_cut.100,0.0
48488,Advanced TFIDF,59084,map,0.8526
48489,Advanced TFIDF,59084,recip_rank,1.0
48490,Advanced TFIDF,59084,P.5,0.8
48491,Advanced TFIDF,59084,P.10,0.4
48492,Advanced TFIDF,59084,P.100,0.05
48493,Advanced TFIDF,59084,ndcg_cut.5,0.8086
